"Dim.1","Dim.2","Dim.3","Dim.4","Dim.5"
0.308399529493277,0.294759022637262,-0.212971210266904,0.179723814956903,0.206910220105731
-0.343913056408833,-0.878952298028504,-0.259905154651887,0.470134244997576,0.0909193397433035
-0.0135497625416575,-0.248434289594848,-0.531325235027414,0.330944475302632,0.147679298944068
-0.41024631625592,-0.739797703562301,-0.281041016693056,0.271623561117693,0.0705847608334593
0.0526513557746975,-0.128663275473549,-0.49705115086832,-0.162278013602329,0.186980377465995
-0.594735223707955,-1.19312332855387,-0.415513134085664,0.445914271600194,0.16003439748081
1.07623827885859,2.06369854030243,-0.256912687260775,-0.433369332783366,-0.00804077221297511
-0.980051833034948,-1.32460124622261,-0.128055671573042,-0.495995990087503,-0.268375371021532
-0.971490838250916,-1.41948779242417,0.683308853833479,0.0445798069114399,-0.349562513623545
-1.71286247505745,-3.53893588602186,-5.50196472323741,-14.6346722629601,7.47237465992079
-0.184526989850102,-0.50350908854832,-0.547026758142858,0.498823654592498,0.235627584253561
-0.588971341261606,-0.916558472368887,-0.487713458467453,0.540882994385686,0.209973533753254
-0.606524877252147,-0.956292251293201,-0.438985059650241,0.318601105585219,0.0926419078733801
-0.465359302027391,-0.675769226749889,-0.924346135465094,1.3272457481466,0.627796008526741
-0.938850965362141,-0.955063153520402,-0.550525027753003,0.791272365825307,0.321500420587549
-0.364330209466463,-0.634091136205911,-0.635732273863771,0.5430008412108,0.198940044201047
-3.35384830725498,-0.723908627726103,-0.21844928727812,0.58109128506111,0.148945208558841
-31.9783523755486,10.4211288173175,0.131765748188857,1.21184248231366,0.046410173963508
0.356247600920141,0.278315759560218,0.127980415315369,0.0980263259830098,-0.0205720670267379
0.14431899979905,-0.233523017343357,0.721790446939572,0.0555857600529806,-0.205406790875311
0.342330080446384,0.214273897886259,-0.231621010866767,0.197767250966063,-0.329372082004489
0.0311286874625865,-0.32609160319191,-0.266421258151153,0.316976130033717,-0.0239062740709815
0.254390044264369,-0.0741500259386732,0.710752306530487,0.002840587303672,-0.222996443771614
0.419738492611944,0.302344613697168,0.396839243323644,-0.0127005917690667,-0.184348680231241
0.146168805080926,-0.138832240128523,0.0040583955960743,0.212174170450611,0.155087817448229
0.616152174703729,0.927324203807384,-0.324405709043692,0.0883201852450217,0.11245521979066
0.412600195534186,0.209790322584128,1.20770576769864,-0.270407063555541,-0.575621459094648
0.481436808729538,0.506289238358143,0.180763303227488,0.076179679154504,-0.0387159945812292
0.39199663473367,0.293908820387467,0.534415550348462,-0.0145234461694442,-0.167976760938743
0.181711781960987,-0.138696704670069,0.803596041466584,0.0101436766872951,-0.241984133452111
0.258371857265977,0.0281026689128834,0.451454370358548,0.0480925016995483,-0.108822769194759
